state,time,commodity,country,total_import_values
North Dakota,2018,316 Leather & Allied Products,World Total,"2,016,733"
North Dakota,2018,321 Wood Products,World Total,"40,144,854"
North Dakota,2018,322 Paper,World Total,"13,933,315"
North Dakota,2018,"323 Printed Matter And Related Products, Nesoi",World Total,"6,331,308"
North Dakota,2018,324 Petroleum & Coal Products,World Total,"51,997,835"
North Dakota,2018,325 Chemicals,World Total,"276,783,459"
North Dakota,2018,326 Plastics & Rubber Products,World Total,"39,820,482"
North Dakota,2018,327 Nonmetallic Mineral Products,World Total,"35,269,300"
North Dakota,2018,331 Primary Metal Mfg,World Total,"139,245,553"
North Dakota,2018,"332 Fabricated Metal Products, Nesoi",World Total,"103,946,006"
North Dakota,2018,"333 Machinery, Except Electrical",World Total,"831,225,926"
North Dakota,2018,334 Computer & Electronic Products,World Total,"221,939,965"
North Dakota,2018,"335 Electrical Equipment, Appliances & Components",World Total,"52,578,290"
North Dakota,2018,336 Transportation Equipment,World Total,"279,010,012"
North Dakota,2018,337 Furniture & Fixtures,World Total,"19,608,383"
North Dakota,2018,339 Miscellaneous Manufactured Commodities,World Total,"34,595,145"
North Dakota,2018,910 Waste And Scrap,World Total,"193,401,380"
North Dakota,2018,930 Used Or Second-hand Merchandise,World Total,"8,108,200"
North Dakota,2018,980 Goods Returned (exports For Canada Only),World Total,"376,401,577"
North Dakota,2018,990 Other Special Classification Provisions,World Total,"4,025,488"
Ohio,2014,111 Agricultural Products,World Total,"253,083,842"
Ohio,2014,112 Livestock & Livestock Products,World Total,"50,373,625"
Ohio,2014,"113 Forestry Products, Nesoi",World Total,"8,560,307"
Ohio,2014,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"25,248,618"
Ohio,2014,211 Oil & Gas,World Total,"5,408,326,387"
Ohio,2014,212 Minerals & Ores,World Total,"321,004,901"
Ohio,2014,311 Food & Kindred Products,World Total,"986,960,598"
Ohio,2014,312 Beverages & Tobacco Products,World Total,"253,731,033"
Ohio,2014,313 Textiles & Fabrics,World Total,"218,318,892"
Ohio,2014,314 Textile Mill Products,World Total,"584,009,179"
Ohio,2014,315 Apparel & Accessories,World Total,"5,571,385,831"
Ohio,2014,316 Leather & Allied Products,World Total,"847,078,750"
Ohio,2014,321 Wood Products,World Total,"461,643,361"
Ohio,2014,322 Paper,World Total,"521,075,674"
Ohio,2014,"323 Printed Matter And Related Products, Nesoi",World Total,"112,326,524"
Ohio,2014,324 Petroleum & Coal Products,World Total,"105,433,393"
Ohio,2014,325 Chemicals,World Total,"9,377,480,832"
Ohio,2014,326 Plastics & Rubber Products,World Total,"2,617,344,546"
Ohio,2014,327 Nonmetallic Mineral Products,World Total,"782,784,596"
Ohio,2014,331 Primary Metal Mfg,World Total,"4,926,259,446"
Ohio,2014,"332 Fabricated Metal Products, Nesoi",World Total,"3,526,911,508"
Ohio,2014,"333 Machinery, Except Electrical",World Total,"7,124,234,183"
Ohio,2014,334 Computer & Electronic Products,World Total,"4,466,430,296"
Ohio,2014,"335 Electrical Equipment, Appliances & Components",World Total,"3,586,563,618"
Ohio,2014,336 Transportation Equipment,World Total,"11,828,215,395"
Ohio,2014,337 Furniture & Fixtures,World Total,"818,233,906"
Ohio,2014,339 Miscellaneous Manufactured Commodities,World Total,"2,342,733,247"
Ohio,2014,910 Waste And Scrap,World Total,"793,745,067"
Ohio,2014,930 Used Or Second-hand Merchandise,World Total,"32,017,835"
Ohio,2014,980 Goods Returned (exports For Canada Only),World Total,"2,427,359,699"
Ohio,2014,990 Other Special Classification Provisions,World Total,"8,213,259"
Ohio,2015,111 Agricultural Products,World Total,"246,837,847"
Ohio,2015,112 Livestock & Livestock Products,World Total,"49,844,971"
Ohio,2015,"113 Forestry Products, Nesoi",World Total,"27,192,952"
Ohio,2015,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"23,531,100"
Ohio,2015,211 Oil & Gas,World Total,"2,025,698,344"
Ohio,2015,212 Minerals & Ores,World Total,"387,026,255"
Ohio,2015,311 Food & Kindred Products,World Total,"1,094,272,655"
Ohio,2015,312 Beverages & Tobacco Products,World Total,"212,358,126"
Ohio,2015,313 Textiles & Fabrics,World Total,"228,452,518"
Ohio,2015,314 Textile Mill Products,World Total,"596,471,601"
Ohio,2015,315 Apparel & Accessories,World Total,"6,032,430,386"
Ohio,2015,316 Leather & Allied Products,World Total,"910,680,792"
Ohio,2015,321 Wood Products,World Total,"445,869,032"
Ohio,2015,322 Paper,World Total,"525,349,063"
Ohio,2015,"323 Printed Matter And Related Products, Nesoi",World Total,"116,004,938"
Ohio,2015,324 Petroleum & Coal Products,World Total,"81,603,906"
Ohio,2015,325 Chemicals,World Total,"9,480,131,543"
Ohio,2015,326 Plastics & Rubber Products,World Total,"2,586,130,423"
Ohio,2015,327 Nonmetallic Mineral Products,World Total,"855,441,502"
Ohio,2015,331 Primary Metal Mfg,World Total,"4,464,342,536"
Ohio,2015,"332 Fabricated Metal Products, Nesoi",World Total,"3,488,169,135"
Ohio,2015,"333 Machinery, Except Electrical",World Total,"7,741,614,767"
Ohio,2015,334 Computer & Electronic Products,World Total,"4,654,400,664"
Ohio,2015,"335 Electrical Equipment, Appliances & Components",World Total,"3,635,140,646"
Ohio,2015,336 Transportation Equipment,World Total,"12,913,607,846"
Ohio,2015,337 Furniture & Fixtures,World Total,"824,180,623"
Ohio,2015,339 Miscellaneous Manufactured Commodities,World Total,"2,375,775,070"
Ohio,2015,910 Waste And Scrap,World Total,"506,196,875"
Ohio,2015,930 Used Or Second-hand Merchandise,World Total,"33,953,016"
Ohio,2015,980 Goods Returned (exports For Canada Only),World Total,"2,381,519,891"
Ohio,2015,990 Other Special Classification Provisions,World Total,"17,097,628"
Ohio,2016,111 Agricultural Products,World Total,"261,097,473"
Ohio,2016,112 Livestock & Livestock Products,World Total,"41,163,861"
Ohio,2016,"113 Forestry Products, Nesoi",World Total,"23,264,460"
Ohio,2016,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"22,767,439"
Ohio,2016,211 Oil & Gas,World Total,"587,630,842"
Ohio,2016,212 Minerals & Ores,World Total,"146,371,431"
Ohio,2016,311 Food & Kindred Products,World Total,"1,087,534,526"
Ohio,2016,312 Beverages & Tobacco Products,World Total,"215,016,451"
Ohio,2016,313 Textiles & Fabrics,World Total,"199,292,617"
Ohio,2016,314 Textile Mill Products,World Total,"599,749,666"
Ohio,2016,315 Apparel & Accessories,World Total,"5,878,443,237"
Ohio,2016,316 Leather & Allied Products,World Total,"863,517,881"
Ohio,2016,321 Wood Products,World Total,"470,782,643"
Ohio,2016,322 Paper,World Total,"780,959,233"
Ohio,2016,"323 Printed Matter And Related Products, Nesoi",World Total,"111,011,122"
Ohio,2016,324 Petroleum & Coal Products,World Total,"79,058,236"
Ohio,2016,325 Chemicals,World Total,"9,470,796,850"
Ohio,2016,326 Plastics & Rubber Products,World Total,"2,431,586,645"
Ohio,2016,327 Nonmetallic Mineral Products,World Total,"777,398,051"
Ohio,2016,331 Primary Metal Mfg,World Total,"4,173,494,118"
Ohio,2016,"332 Fabricated Metal Products, Nesoi",World Total,"3,074,822,310"
Ohio,2016,"333 Machinery, Except Electrical",World Total,"6,968,457,263"
Ohio,2016,334 Computer & Electronic Products,World Total,"4,726,498,323"
Ohio,2016,"335 Electrical Equipment, Appliances & Components",World Total,"3,300,428,302"
Ohio,2016,336 Transportation Equipment,World Total,"11,487,142,410"
Ohio,2016,337 Furniture & Fixtures,World Total,"863,759,646"
Ohio,2016,339 Miscellaneous Manufactured Commodities,World Total,"2,417,194,544"
Ohio,2016,910 Waste And Scrap,World Total,"514,555,516"
Ohio,2016,930 Used Or Second-hand Merchandise,World Total,"42,869,587"
Ohio,2016,980 Goods Returned (exports For Canada Only),World Total,"2,600,873,022"
Ohio,2016,990 Other Special Classification Provisions,World Total,"51,808,072"
Ohio,2017,111 Agricultural Products,World Total,"246,943,618"
Ohio,2017,112 Livestock & Livestock Products,World Total,"38,859,426"
Ohio,2017,"113 Forestry Products, Nesoi",World Total,"62,340,208"
Ohio,2017,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"25,441,550"
Ohio,2017,211 Oil & Gas,World Total,"939,899,530"
Ohio,2017,212 Minerals & Ores,World Total,"135,620,789"
Ohio,2017,311 Food & Kindred Products,World Total,"1,208,105,089"
Ohio,2017,312 Beverages & Tobacco Products,World Total,"205,530,928"
Ohio,2017,313 Textiles & Fabrics,World Total,"181,745,428"
Ohio,2017,314 Textile Mill Products,World Total,"612,260,028"
Ohio,2017,315 Apparel & Accessories,World Total,"5,334,386,266"
Ohio,2017,316 Leather & Allied Products,World Total,"1,115,829,198"
Ohio,2017,321 Wood Products,World Total,"489,178,197"
Ohio,2017,322 Paper,World Total,"811,005,911"
Ohio,2017,"323 Printed Matter And Related Products, Nesoi",World Total,"114,207,832"
Ohio,2017,324 Petroleum & Coal Products,World Total,"75,274,871"
Ohio,2017,325 Chemicals,World Total,"10,198,205,801"
Ohio,2017,326 Plastics & Rubber Products,World Total,"2,551,163,065"
Ohio,2017,327 Nonmetallic Mineral Products,World Total,"838,802,090"
Ohio,2017,331 Primary Metal Mfg,World Total,"5,112,525,808"
Ohio,2017,"332 Fabricated Metal Products, Nesoi",World Total,"3,250,727,396"
Ohio,2017,"333 Machinery, Except Electrical",World Total,"7,253,603,772"
Ohio,2017,334 Computer & Electronic Products,World Total,"4,841,552,768"
Ohio,2017,"335 Electrical Equipment, Appliances & Components",World Total,"3,894,585,899"
Ohio,2017,336 Transportation Equipment,World Total,"10,597,570,263"
Ohio,2017,337 Furniture & Fixtures,World Total,"898,999,801"
Ohio,2017,339 Miscellaneous Manufactured Commodities,World Total,"2,496,911,165"
Ohio,2017,910 Waste And Scrap,World Total,"705,540,549"
Ohio,2017,930 Used Or Second-hand Merchandise,World Total,"40,189,690"
Ohio,2017,980 Goods Returned (exports For Canada Only),World Total,"3,284,342,322"
Ohio,2017,990 Other Special Classification Provisions,World Total,"37,920,643"
Ohio,2018,111 Agricultural Products,World Total,"270,977,307"
Ohio,2018,112 Livestock & Livestock Products,World Total,"27,126,891"
Ohio,2018,"113 Forestry Products, Nesoi",World Total,"103,395,412"
Ohio,2018,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"17,791,998"
Ohio,2018,211 Oil & Gas,World Total,"898,705,767"
Ohio,2018,212 Minerals & Ores,World Total,"135,194,618"
Ohio,2018,311 Food & Kindred Products,World Total,"1,269,162,428"
Ohio,2018,312 Beverages & Tobacco Products,World Total,"239,250,004"
Ohio,2018,313 Textiles & Fabrics,World Total,"198,567,605"
Ohio,2018,314 Textile Mill Products,World Total,"658,272,437"
Ohio,2018,315 Apparel & Accessories,World Total,"4,381,655,411"
Ohio,2018,316 Leather & Allied Products,World Total,"1,030,394,841"
Ohio,2018,321 Wood Products,World Total,"514,919,099"
Ohio,2018,322 Paper,World Total,"974,052,394"
Ohio,2018,"323 Printed Matter And Related Products, Nesoi",World Total,"112,092,174"
Ohio,2018,324 Petroleum & Coal Products,World Total,"104,284,114"
Ohio,2018,325 Chemicals,World Total,"10,889,317,947"
Ohio,2018,326 Plastics & Rubber Products,World Total,"2,778,961,859"
Ohio,2018,327 Nonmetallic Mineral Products,World Total,"972,942,065"
Ohio,2018,331 Primary Metal Mfg,World Total,"5,371,663,488"
Ohio,2018,"332 Fabricated Metal Products, Nesoi",World Total,"3,695,729,728"
Ohio,2018,"333 Machinery, Except Electrical",World Total,"7,814,474,472"
Ohio,2018,334 Computer & Electronic Products,World Total,"5,029,331,599"
Ohio,2018,"335 Electrical Equipment, Appliances & Components",World Total,"4,318,965,501"
Ohio,2018,336 Transportation Equipment,World Total,"11,137,413,841"
Ohio,2018,337 Furniture & Fixtures,World Total,"1,016,026,721"
Ohio,2018,339 Miscellaneous Manufactured Commodities,World Total,"2,387,463,552"
Ohio,2018,910 Waste And Scrap,World Total,"764,532,528"
Ohio,2018,930 Used Or Second-hand Merchandise,World Total,"31,035,749"
Ohio,2018,980 Goods Returned (exports For Canada Only),World Total,"3,027,338,197"
Ohio,2018,990 Other Special Classification Provisions,World Total,"40,405,192"
Oklahoma,2014,111 Agricultural Products,World Total,"17,005,757"
Oklahoma,2014,112 Livestock & Livestock Products,World Total,"3,582,480"
Oklahoma,2014,"113 Forestry Products, Nesoi",World Total,"50,612,598"
Oklahoma,2014,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"182,175"
Oklahoma,2014,211 Oil & Gas,World Total,"5,203,814,935"
Oklahoma,2014,212 Minerals & Ores,World Total,"75,515,200"
Oklahoma,2014,311 Food & Kindred Products,World Total,"154,731,835"
Oklahoma,2014,312 Beverages & Tobacco Products,World Total,"5,200,838"
Oklahoma,2014,313 Textiles & Fabrics,World Total,"135,389,682"
Oklahoma,2014,314 Textile Mill Products,World Total,"98,078,717"
Oklahoma,2014,315 Apparel & Accessories,World Total,"207,492,530"
Oklahoma,2014,316 Leather & Allied Products,World Total,"40,476,417"
Oklahoma,2014,321 Wood Products,World Total,"90,917,892"
Oklahoma,2014,322 Paper,World Total,"232,456,863"
Oklahoma,2014,"323 Printed Matter And Related Products, Nesoi",World Total,"82,980,046"
Oklahoma,2014,324 Petroleum & Coal Products,World Total,"6,112,428"
Oklahoma,2014,325 Chemicals,World Total,"285,610,000"
Oklahoma,2014,326 Plastics & Rubber Products,World Total,"291,735,716"
Oklahoma,2014,327 Nonmetallic Mineral Products,World Total,"135,012,020"
Oklahoma,2014,331 Primary Metal Mfg,World Total,"503,115,042"
Oklahoma,2014,"332 Fabricated Metal Products, Nesoi",World Total,"787,427,885"
Oklahoma,2014,"333 Machinery, Except Electrical",World Total,"1,168,220,469"
Oklahoma,2014,334 Computer & Electronic Products,World Total,"1,344,132,328"
Oklahoma,2014,"335 Electrical Equipment, Appliances & Components",World Total,"494,537,058"
Oklahoma,2014,336 Transportation Equipment,World Total,"1,124,252,949"
Oklahoma,2014,337 Furniture & Fixtures,World Total,"159,264,657"
Oklahoma,2014,339 Miscellaneous Manufactured Commodities,World Total,"537,175,478"
Oklahoma,2014,910 Waste And Scrap,World Total,"4,490,626"
Oklahoma,2014,930 Used Or Second-hand Merchandise,World Total,"15,377,995"
Oklahoma,2014,980 Goods Returned (exports For Canada Only),World Total,"370,992,295"
Oklahoma,2014,990 Other Special Classification Provisions,World Total,"147,590"
Oklahoma,2015,111 Agricultural Products,World Total,"11,196,914"
Oklahoma,2015,112 Livestock & Livestock Products,World Total,"5,011,158"
Oklahoma,2015,"113 Forestry Products, Nesoi",World Total,"41,396,631"
Oklahoma,2015,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"2,620,281"
Oklahoma,2015,211 Oil & Gas,World Total,"3,474,594,153"
Oklahoma,2015,212 Minerals & Ores,World Total,"68,263,199"
Oklahoma,2015,311 Food & Kindred Products,World Total,"131,624,529"
Oklahoma,2015,312 Beverages & Tobacco Products,World Total,"4,424,452"
Oklahoma,2015,313 Textiles & Fabrics,World Total,"123,653,537"
Oklahoma,2015,314 Textile Mill Products,World Total,"97,776,191"
Oklahoma,2015,315 Apparel & Accessories,World Total,"194,669,158"
Oklahoma,2015,316 Leather & Allied Products,World Total,"39,222,141"
Oklahoma,2015,321 Wood Products,World Total,"93,720,322"
Oklahoma,2015,322 Paper,World Total,"236,204,242"
